"order","item","participant","cont_pred1","cont_pred2","binary_pred","out"
5,25,722,-0.557892129470174,1.54413435179915,0,0.0489550264773306
6,36,722,1.04077816654563,0.0417739307572731,0,0.108241377343586
7,57,722,1.00375023558733,-0.520617857691998,1,0.117413078368604
8,33,722,0.524160932267201,-0.648964479366915,0,0.161518014428048
9,35,722,0.414131885851651,0.484838198900652,0,0.0541016675701525
10,21,722,1.12750037222747,1.23907674150146,0,0
11,42,722,0.719317876917391,-1.3189385298783,0,0.158840313415119
12,45,722,1.19202175348391,0.698521952115696,1,1
1,32,722,1.51046451273286,0.959595138808123,0,0.155349135236261
2,7,722,-1.26054988157065,0.0448996305085768,0,0.0243051362020792
3,48,722,-1.09701697500289,-1.2554291009586,1,0
4,10,722,1.40837712592806,-1.17525565452259,1,0.245156627595927
5,31,722,0.623207121791434,-0.954082681366252,0,0.0653926279889326
6,11,722,-0.235680224273283,-0.807495728916659,0,0.0242373164170702
7,12,722,1.90720385453395,-0.588440663711075,1,0.559052956333774
8,19,722,1.62722304397137,-0.348199293688185,1,0
9,28,722,-1.40603249838152,1.68925037833887,0,1
10,30,722,0.856917173276408,1.05076559255892,1,0.0531749102429549
11,46,722,0.461964232694214,0.396218102276649,0,0.0270396818462546
12,60,722,-1.03192891677976,0.150459821996865,1,0.0256356376625518
1,39,722,0.277900494951665,-2.33794104590498,1,0.426601431002589
2,50,722,1.96121894551941,1.30061520413481,1,0.0407076857082191
3,17,722,1.55279471981939,-1.68100180810934,1,0.346946714523052
4,38,722,-1.31191718472612,0.151667438210111,0,0
5,16,722,0.688678848869751,-1.60222987634349,1,0.131379865389878
6,13,722,0.308074646145741,0.59974795896053,1,0.0883490395785482
7,56,722,-0.445408198435776,0.097128522336453,0,0.248476682860944
8,47,722,0.820546491904909,0.838324455506149,1,0.164258485971781
9,8,722,0.0810856148636054,-0.61925711774279,0,0.0587454175363467
10,43,722,-0.284710217612106,0.393367903724949,0,0.129444406160465
11,15,722,-0.233646290998499,1.46284872560023,0,1
12,37,722,-0.268747129153259,0.301507496675855,0,0
1,53,722,0.780732150498788,-0.144559684121113,0,0.119589778470235
2,44,722,-0.636819892154667,-0.555370702547637,1,0.318408402734384
3,23,722,-0.820839915377029,1.26647086116687,0,1
4,49,722,1.23402545980844,-0.8997357293252,1,0
5,4,722,1.0933410731089,0.667231964660374,0,0.071789517096344
6,51,722,-1.2776660625494,-0.866743613677577,0,1
7,5,722,0.295196808394785,1.4659460469945,1,0.0482619889278438
8,59,722,0.26657300517672,-0.0622136123450017,0,0
9,1,722,-0.674305233652255,-0.399972336823879,1,0
10,14,722,-0.987100226172436,1.733143441039,0,0.029863651146696
11,6,722,-0.279642344332243,0.258942395221205,1,1
12,40,722,-0.590575700311528,-0.85061015251421,0,0.22361121962662
1,3,722,0.0266225558757833,-0.224379790051199,0,0.0709175432296544
2,54,722,0.489951381203797,-0.388175901946282,1,0
3,41,722,1.19709164205639,1.99518805210501,1,0
4,2,722,-0.586176461663113,0.802259856874103,1,0.111756133629679
5,22,722,0.757804355269486,-0.765571466163799,0,0
6,26,722,-0.157875031060855,-0.141914265653427,1,0
7,55,722,-0.15545261623487,1.80754456953098,0,0.00743378812273638
8,9,722,-1.58727639823677,0.538658778042925,1,1
9,29,722,0.858569412869878,0.876612547976848,0,0.00950789208453212
10,52,722,-0.528877831540959,-1.34397118141672,0,0.225134370588632
11,27,722,0.21127334932568,-2.58900849183853,0,0
12,18,722,-0.212589637663192,-0.357878077165523,0,0.0218803745159389
1,53,723,0.943291679550953,0.0721951892701289,1,0
2,25,723,-0.364165536993159,-1.01959647100203,1,0.385692449116738
3,51,723,-0.971029179541346,-0.573504378211531,1,0
4,20,723,0.241310047066297,0.259828933365842,0,0.0394200422196654
5,16,723,0.254000553024636,2.02949728140426,1,0
6,10,723,0.230959252386809,0.282595310261477,0,0.0747262145403577
7,43,723,0.044312582401975,1.01327302694637,0,0
8,2,723,0.830148906679341,-0.798794685562189,0,0.327080472308851
9,48,723,-1.89971845147368,-1.50021945673242,0,0.103242869114882
10,33,723,-1.75935771523969,0.0574520764628869,0,0.0776368532757628
11,30,723,-1.09368721024985,-0.342393010585282,1,0
12,8,723,1.7748842340925,-1.03275554311702,0,1
1,14,723,1.26099484473374,0.53589825195837,1,1
2,18,723,0.744875141671196,0.205233511601521,1,0.0517774220151389
3,15,723,-0.731569185978836,-1.70361578777922,1,0.150944329935892
4,38,723,0.561582574429562,-0.809902089658058,1,0.715836934954715
5,4,723,1.50176518596644,-0.176076159462355,0,0.180136103167331
6,35,723,2.06893387591724,-0.394689916644129,0,0.204368495833755
7,19,723,0.765582044958838,-2.50107255801642,0,0.8845467451295
8,54,723,-1.07763747955678,-1.59920551205255,1,0.222376417092381
9,36,723,-2.0279897300724,0.989122645522493,1,0.0543643526039106
10,24,723,2.26002256376941,-1.45014538223453,0,0.41747559918778
11,59,723,1.51609169830804,1.18598885196746,1,0.113710328277354
12,52,723,0.0598810474773809,1.79248427027139,0,0.0746999403421149
1,7,723,-0.36713346973823,0.152786237259068,0,0
2,39,723,-2.09599070591269,-0.520608183143669,0,0.0893309573994679
3,40,723,0.779676126639232,1.35424367525892,1,0
4,22,723,-1.54512447097819,-1.63408518476784,1,0.153861344336269
5,58,723,0.412942895612681,0.0251814082980987,0,0.162167916954213
6,34,723,0.173179962315262,-0.741516601788792,1,0.671515799382536
7,55,723,1.1358547743771,-0.824908965648867,0,1
8,32,723,-0.489150901735551,-0.0767404808578896,0,0.201627840653322
9,50,723,-0.582921071489781,-0.295516311070654,1,0.0631276641172187
10,37,723,-0.327303880599994,-0.79979634946765,0,0.123540371862607
11,9,723,-0.540423552942674,-0.616332173257148,1,0.113786891507319
12,13,723,-0.375180802713729,-1.23460279906583,1,0.254011672478953
1,3,723,0.0885828485962098,1.11508877776566,1,0.0787456154805837
2,42,723,0.0104895667848177,0.947573280860212,1,0.0847324295770391
3,1,723,1.48633609824711,0.996488451923031,1,1
4,56,723,0.779457488413525,0.648133650249937,0,0
5,31,723,-0.798797365380021,-1.25726068671105,0,0.0704137743744752
6,26,723,1.01473676730794,-0.504852889506139,1,1
7,11,723,-0.618014060057042,0.134804499765715,0,0.017997484906578
8,57,723,0.652646759598564,0.507078404316645,1,0.0861558748345305
9,44,723,0.355943826899756,1.45133816144696,0,1
10,12,723,0.494852180607626,-1.40032328635163,1,1
11,27,723,-0.519741528622279,0.480841820024241,1,0.171465500973411
12,47,723,0.200937710352198,-0.900937404785362,0,0.288019380818408
1,41,723,0.861067560324312,0.370523606165073,1,0.474267993459862
2,6,723,-1.80261920018537,0.0616114423332855,0,0.241247004895881
3,49,723,-0.85345810222493,0.21115326337612,0,0.0968063306341615
4,17,723,-0.932816680872802,-1.21669028534155,1,0
5,29,723,-0.0459187154727995,0.404111256280663,1,0
6,21,723,-0.43229129387829,1.86751695152966,1,0.0326220547791053
7,46,723,-1.0204325249561,-0.98185902028973,1,0
8,60,723,-1.83723862808387,-2.55561729027784,1,1
9,5,723,1.52233768111472,1.9792478243545,0,0.049033915003057
10,23,723,0.306860518209427,0.583043509805729,1,0
11,45,723,-1.24135465648533,1.67042685455479,0,0.0128224306992271
12,28,723,0.119964589925676,-1.2514422642939,0,0.0440995434171277
1,47,724,-0.151726657576035,-0.667502292237983,0,0.196241958292313
2,4,724,-0.160704282860796,0.272739356766455,0,0.0686245158427332
3,34,724,-0.113147896930205,-1.02946130588207,1,0.633245962595432
4,60,724,0.2899297840134,-0.34161125122062,1,1
5,36,724,2.12229413311579,-0.307832363181877,1,0
6,20,724,1.03055661761257,-0.97512658629154,0,1
7,39,724,-1.57924440519467,-0.757902079558135,1,0
8,6,724,0.77263245819327,1.00295741338859,0,0.259079598636673
9,56,724,-0.883595155983381,-0.793566285526902,1,0.482014244936085
10,37,724,-0.475467854401703,-0.536430626530258,0,0.0823654734675176
11,21,724,0.1742278815645,-0.544871640137293,0,0.0778934297090961
12,16,724,-0.53489189450727,-1.14409734322683,1,0.0803046744956267
1,57,724,0.974347563343579,1.61141384631084,0,0
2,13,724,2.76263012317842,-0.016496360228171,0,0
3,58,724,-0.809992763720328,-0.0236088863067115,0,0.0925934592763834
4,10,724,-1.16918263217035,1.02767182979931,0,0.0242500500169437
5,33,724,-1.08225424675135,0.94052295814597,0,0.0470125795031327
6,22,724,-0.136404822003056,-1.21324078966043,1,0.153745753772673
7,53,724,0.561197926870973,-0.811667223093654,0,0.179584460429504
8,49,724,-0.923897479579956,0.562440549449116,0,0.0623809291154882
9,14,724,0.471198305148788,0.781497443553072,1,0.148593565494913
10,18,724,-1.27279015660801,-0.835861655406621,0,0
11,54,724,1.14162340680216,1.68659486014361,0,0
12,25,724,-0.160748565182017,-1.9802595243897,0,0.363710592577048
1,41,724,0.475598090984456,1.90829539409289,1,0.197494208055914
2,19,724,1.2798801295243,0.95527118626334,0,0
3,2,724,0.962530539950433,1.13227416811587,0,0
4,8,724,1.57654805918442,0.771961329338333,0,1
5,26,724,0.627153742085544,-0.143356524739544,1,0.256224692979527
6,40,724,0.311821097220343,0.371454078649527,0,0.18117359520763
7,24,724,1.28290857410199,-0.872907319900822,1,0.318014569339596
8,23,724,0.0275019605010521,-0.437021015159447,0,0.407328386885647
9,44,724,0.662850276336571,0.594480900728076,0,0.207116559047145
10,1,724,0.034924888337411,1.19666159901471,1,0.0802139205425031
11,32,724,-0.739341201462584,-1.70008602761254,0,1
12,35,724,-0.351464145116756,1.05045982397411,1,0
1,52,724,2.21021510570823,-0.764494423449353,0,0
2,38,724,-0.403607625275077,1.94360742283261,1,0
3,45,724,-0.585440652861657,-0.217581960290055,1,0.0616463955986997
4,12,724,0.314597036715223,-0.0808328191378802,1,0
5,59,724,0.132459188232494,0.503894642337548,0,0.0536648864156868
6,9,724,1.02622707520536,-2.2156024583898,1,0.31299085723363
7,46,724,-0.411823041068813,0.915843563827623,0,1
8,27,724,-1.020301224116,-0.269313733444569,0,0.114882316843875
9,55,724,1.26794689890627,0.292327783815008,1,0.0555557022602958
10,28,724,0.49574814497144,1.14460316011192,1,0.0159261152320676
11,42,724,-0.629706548430967,0.430390123424397,0,0.0458734332937382
12,5,724,1.16854578119551,2.02176642071609,0,0.0337077707078508
1,3,724,-0.806100688255468,-0.14711105624241,1,0.0947674112681807
2,29,724,1.03663047742513,0.514092454874649,0,0.0145929169430785
3,11,724,-0.431176581195505,-1.70283581205274,0,1
4,7,724,0.0269320428477046,0.150580603202401,1,0.0658951153652892
5,31,724,-0.85391856736199,1.18784083953564,0,0.013279866055153
6,17,724,-0.0129919529192547,-0.246408401857046,0,0.0841276896650064
7,30,724,-0.763976031597428,1.05682617895463,0,0.0219509592011979
8,51,724,-0.728879882355516,0.3108339356228,1,0.0518825114913538
9,43,724,-0.688792616098708,-1.85135417612494,1,0.488315123497406
10,15,724,-1.6999897470744,-0.80926543327843,1,0
11,48,724,-0.173820704829057,-0.646164377403786,0,0.0901747473147518
12,50,724,0.389731618698079,-0.152438511166819,1,0
1,13,725,0.243332858254452,0.283523927975021,0,1
2,10,725,0.999109466409248,0.408009865150527,1,0.299701903554063
3,20,725,-0.471674439888599,-1.24743222009022,1,0.256447840103883
4,57,725,0.363124862225785,-0.745714141006058,1,1
5,8,725,-0.329959292443459,-0.372681537130396,1,0
6,44,725,-0.0478043658614433,0.222989064513523,0,0.461859726222347
7,32,725,1.24301861458448,-0.337998775884635,1,1
8,18,725,-0.978107787259654,-0.20055656877654,1,0
9,2,725,-0.883411439508491,-0.0763105961281609,1,0.430277515494057
10,51,725,1.47411844393199,0.566907459204456,0,1
11,38,725,-1.78566764538599,1.62095867584834,1,1
12,47,725,0.351703511737221,-0.550505945135982,0,0.477870301963584
1,11,725,-1.94200364341641,0.22078070139357,1,0.0456334500720087
2,3,725,-0.181045111284368,1.01108582221332,1,0
3,39,725,0.26829820018607,-1.33859206233346,0,0.492599816092915
4,19,725,1.47529714351621,-1.15136788190189,0,1
5,56,725,0.0180859725055359,0.725655191029457,1,0.633544216424328
6,60,725,-0.334313927079668,0.140133217167534,0,0.0745822689038988
7,15,725,1.89582865108218,0.152066903979447,1,0.279469027248428
8,45,725,0.692918837794162,0.694470454292376,0,0.10840408677717
9,33,725,-0.941853883183088,-0.715525190228112,0,0.320593211596631
10,40,725,1.21407837243667,0.625802522256344,0,0.467579309249672
11,34,725,-1.09274731957863,-0.25698933540829,1,0.722158733084231
12,43,725,-0.953462150155947,0.33732476508006,0,0.323612521000111
1,30,725,-0.0824496894252682,-0.235266456717243,0,1
2,50,725,-0.0547399746654433,-0.578599259809263,0,0.133687851321682
3,49,725,1.43799005979823,1.26814054724929,1,0.356296946042961
4,17,725,0.496641751292455,-0.0683022340806565,0,0.249615761967704
5,53,725,0.0860727572496961,0.833680600209566,0,0
6,55,725,-1.37410235192719,-1.77179458737805,1,1
7,41,725,-0.752851839730018,0.670363024042296,1,1
8,24,725,-0.383560996360848,-0.739075864527092,0,0.329354980088751
9,59,725,0.965761073648445,-0.330485408828591,0,0.296883317639608
10,16,725,1.44326306040805,0.681011264217387,1,0
11,9,725,-0.739424845083203,-1.68706132041636,1,0
12,54,725,-1.74754595402208,1.36355630613515,0,0.0578637379541985
1,37,725,0.013382492057974,-0.769404121412891,0,0.292270824762415
2,6,725,-0.348528291125843,-0.753540521510149,0,0.695530751997808
3,52,725,-0.973588705070027,-0.135985717553516,1,0
4,5,725,-0.403624996420062,-1.25031348198677,1,0.443398841200744
5,22,725,0.0958550938336686,0.937558467738853,0,0
6,36,725,1.51537685356014,0.315219804799052,1,0.44085530384538
7,46,725,-0.515862128934869,-0.273248538080444,0,0
8,58,725,1.11810162367283,-0.255612979206265,0,0.437093578878427
9,26,725,0.279587243653897,-0.709638698877803,0,0.466999868430737
10,12,725,-0.49393963329503,0.724587189751734,0,0.372431588239169
11,27,725,0.195124826366737,1.40286892150353,0,0
12,29,725,-0.742391754791664,1.46590609939684,1,1
1,23,725,-0.650851655979187,0.459236648783706,0,0
2,4,725,0.529834247924503,0.136135087529953,0,0
3,35,725,-1.73699351227859,-0.941969998392767,1,0.291320186786427
4,1,725,-0.341097506262397,0.364877117466634,0,1
5,31,725,-1.00332081149104,-0.456786907979765,0,0.103559923298894
6,28,725,0.162132192503116,-1.41889314486645,1,0.184366714592581
7,25,725,0.37425941239871,0.201133734136126,1,0.508622220453786
8,14,725,0.693443568813337,0.837346270375838,1,0.380829775255636
9,7,725,2.60409880154735,0.834763709839528,1,0.279960929586619
10,21,725,0.164684112490328,-0.675489907602929,0,0.234887166050715
11,42,725,1.03647766597316,1.05832857211554,1,0.247286278986161
12,48,725,-0.823356216555065,1.59898468188954,1,0.102425584585793
1,4,726,0.543140834018417,-0.172036852012233,0,1
2,13,726,-1.45649780986564,1.36744846138241,0,0.00365188471460003
3,10,726,-0.276559929734867,-1.66577374314451,1,0
4,26,726,0.629134608604018,0.0309446922742474,1,0.0465317997357113
5,22,726,-0.78599422208798,-1.84118141992065,0,0.0197141037879242
6,44,726,0.227590351167445,0.117718628802337,0,0.0448272242810272
7,53,726,-0.884404456597859,0.842825947403995,0,0.00762839203058209
8,12,726,0.639498212464649,-1.35590497665074,0,0.125365813552256
9,21,726,-0.274483521814168,-0.00183616710064964,0,0
10,55,726,-0.236476238063196,0.130793130891453,0,0.00363597150806834
11,33,726,-0.471034607970775,-0.858576249267899,1,0.0445232639691153
12,34,726,0.012308523311537,-0.184041847040442,1,0.14584441883596
1,28,726,-1.03409591897871,-0.514533913103609,0,0.00243808233813278
2,47,726,-1.59283422841859,0.144729757613385,0,0.0140348807016825
3,25,726,1.33550266104823,0.0342409754059051,1,0.0694799187890765
4,60,726,-1.09517389770258,-1.23045710064421,1,0.0106862017465396
5,41,726,1.07299094681235,-0.150063649704306,0,0.0904358001034209
6,56,726,-0.540627301550171,-0.0819070988848236,1,0.0971474499390463
7,49,726,-0.81302340734827,-1.69787690921039,0,0.0404853952121153
8,50,726,1.10264101376466,-0.781807768482427,0,0.0120389243427627
9,19,726,0.561299054807811,-0.419678833868223,1,0
10,42,726,-2.28663409652926,-0.288488677397305,1,0.0106245552383904
11,20,726,-0.132350094533816,0.822130175049192,1,0.00520324220541564
12,35,726,0.0582046465050534,0.626516502712497,0,0.00842975249603627
1,11,726,-0.720364859105433,-0.393781035970905,0,0
2,32,726,0.888483217828007,0.266409902711694,1,0.0634648175688684
3,30,726,1.1322300433781,1.08224538668955,1,0.0110007854784825
4,57,726,-0.0800675849421539,1.11325557807016,0,0.00378284058477662
5,46,726,-0.606201447637864,0.560875269819165,1,0.00520788021348731
6,45,726,0.95537379702299,1.0707802216813,1,0.00810735801692371
7,2,726,-1.848887275377,1.35935461614929,1,0.0105002168632917
8,8,726,0.464995000469558,-0.945058794749126,0,0.0156606117474786
9,18,726,-0.779775733198994,-1.00261633704045,0,0.00492553416045767
10,59,726,1.03629746164501,-1.18394187764969,1,0.0525907440450885
11,1,726,0.474901247163615,-1.62677995014554,0,0.0501261727852959
12,40,726,-0.18116131243135,-1.40180115526978,0,0.0781749904395235
1,52,726,0.244320542101753,-2.11916395442894,1,0.154866925554823
2,23,726,2.49329929945448,0.632297991297381,1,0.181832434795584
3,36,726,0.904533967739152,-0.611221083893384,0,0.0304309642142772
4,29,726,-1.97752847484708,1.44651236722655,1,0.000763125504247656
5,54,726,0.970524125866251,2.75412737864293,0,0
6,9,726,1.84794392666986,-0.151250465005279,0,0.0165028376895979
7,16,726,-0.931575649676353,-1.09521335886652,1,0
8,7,726,0.417316557112023,0.895490345154534,1,0
9,48,726,1.64187173584254,0.717516055474996,1,0.020946442617775
10,51,726,1.51529621223437,-1.87120441042872,1,0.0653014087305736
11,58,726,0.803313143352592,-0.141745016565405,1,0.0475510874727387
12,43,726,-0.0969851707491012,-0.604611195871538,0,0.050303887724
1,14,726,-0.963763056441392,0.259006044117033,1,0
2,15,726,-0.619742813015899,-1.49959185300576,0,0
3,37,726,0.298639400210499,-1.01926509335372,1,0.039150931603135
4,5,726,1.7884240140119,-0.74298283126771,0,0.0345452404343166
5,6,726,1.06341163198679,0.391003807153792,0,0.0807491606169049
6,31,726,0.0710757411308676,-0.676986285244617,1,1
7,3,726,-1.18390585825828,-1.06327231551628,1,0.0243707294650075
8,39,726,-1.04900839158388,0.0594135647131764,1,0.0199332291264929
9,27,726,0.107409625215068,0.497496057834503,0,0.018750655243703
10,24,726,0.446785130809697,0.772745912485963,1,1
11,38,726,1.88839890400637,0.379944331125076,1,0.195061676325552
12,17,726,-0.912619704329131,0.0741159786169938,0,0.00861904979669627
1,48,727,-0.3964390975758,-0.0358842523667912,1,1
2,28,727,-0.0360231778465,1.18267338526772,0,0.0282159173712966
3,7,727,-0.0985164044351836,0.812396763349032,0,0.0912003777866608
4,13,727,-0.781414278918196,-1.52697452329972,0,0
5,14,727,0.790670256895563,-1.85047731533102,1,0.775351711221342
6,49,727,-1.09346580604762,1.07676000797014,0,0.143739838129375
7,57,727,0.231185422421349,1.08442013197627,0,0.0908420727113791
8,55,727,-0.4915621980029,1.34908664484058,1,0.057886662592954
9,26,727,0.773271385813336,-1.03705294180813,1,0.693201657204202
10,18,727,1.59072939829183,1.26995944210042,0,0
11,9,727,1.11411636293414,0.305022090073725,1,0.274017959381381
12,1,727,0.736231750244154,-0.440080461988152,1,0
1,19,727,-0.583581113647008,-1.64964412021257,1,0
2,21,727,-0.133975180579606,0.101283316202407,0,0.157967702948733
3,2,727,2.03210686780084,0.688928894749084,0,0
4,51,727,0.808288898356139,1.07702043553888,1,0.177446551930861
5,34,727,-2.73506512594407,0.0333177665370694,0,0.446279276253081
6,12,727,1.52756900427298,1.334735359642,1,0.598140891237321
7,6,727,1.03996895713975,-0.841967397630792,0,0.808952834730978
8,8,727,-0.611443921476271,-1.46733627129657,1,0
9,50,727,0.22529133241956,0.459999107445285,1,0.139938511741728
10,11,727,-1.15513081818037,-0.692797897109133,1,0.105385372887993
11,53,727,-0.04270482362306,0.400364162197925,0,0.237887798855353
12,56,727,0.872489768490681,0.403513907398758,1,0.753592110580034
1,24,727,-1.27888413415629,1.61775912373046,0,1
2,41,727,-1.45279946779299,-1.0590604901637,1,0.730448653382124
3,59,727,0.424890170039133,-0.0577571462392929,0,0
4,42,727,-0.298754098416046,-0.07241555547587,0,0.210163868634148
5,29,727,-2.23680298428646,0.95153284754762,0,0.0130320090299754
6,35,727,0.407127051226831,0.77912327119588,1,0
7,17,727,-0.944334517271254,-1.36513687256314,1,0.438114318003419
8,20,727,-0.770501696213982,-0.442566411834154,1,0.171655769926213
9,40,727,-1.57393353598479,0.502637101304251,1,0.38848500505803
10,23,727,0.5637503859383,-1.42450494407004,1,0
11,52,727,0.445496074218604,1.2798021535999,0,0
12,16,727,0.93649503803066,0.327226507129979,1,1
1,37,727,0.442358114592875,-0.347660176727085,0,0
2,43,727,1.29237019509705,-0.372525604574747,1,0.741315529957841
3,45,727,-0.806538901657453,-1.26492370069741,1,0.293543463761756
4,5,727,0.392069948894707,-2.62905759694721,1,0.722409557400781
5,58,727,1.75090415101793,1.18662502455536,0,0.306030545779656
6,46,727,1.00992852742401,0.788010267741902,1,0.157209057903584
7,54,727,-0.545635943702421,1.81275363727351,1,0.112963243854811
8,30,727,-0.0432077595564136,0.156292268989213,0,0.153072391994953
9,47,727,-0.583558567157359,1.01528669739419,1,0.314900149313779
10,39,727,-1.58881081297218,-1.26347542050336,0,0.343761529363488
11,44,727,0.222858805507908,-2.28762716819089,0,0
12,33,727,1.08431853774851,0.548261553536831,0,0.326936503537449
1,38,727,-0.547819787431639,1.94783270773723,0,0.361928083611326
2,25,727,-0.682141117840811,-0.435408796853191,0,0.407276093325494
3,3,727,-0.053682907308165,1.3138285933915,0,0.111399152650997
4,4,727,-1.00045167924231,0.291338357709391,0,0
5,10,727,-0.33028462138335,-1.43611635401311,0,0.347636395357156
6,36,727,-0.355718131610241,-0.953125983516519,0,0.365056851233046
7,32,727,0.417129200995443,-0.879183994039702,1,0.726022495897308
8,27,727,-0.856240676153579,-0.0721640471206973,1,0.423303799764848
9,22,727,0.809898461053933,1.77838612197238,1,0.132868112909188
10,60,727,0.134782406298472,0.789310874731936,1,0.102884248830908
11,15,727,1.4442860960546,0.474867377114733,0,0.151776884884492
12,31,727,0.81578907754305,2.14759942812603,0,0.0471492851718934
1,31,728,-1.11901029254841,1.12128232649537,0,0
2,29,728,-0.446041856593514,0.648131304150418,1,0.0633273618236287
3,13,728,-0.629268509910014,-0.308894874443768,1,0.41453287852621
4,11,728,0.424653469999716,1.06545386814409,0,0.0564448700578516
5,50,728,-0.581739490959526,1.08301086843497,0,0.0661331806635646
6,44,728,-1.75861744647968,1.0868282450717,1,0.409155938552476
7,23,728,-1.54926874154206,-0.411382464268645,1,0.764153442299741
8,5,728,2.75252709252901,-0.174565182458945,1,1
9,41,728,-2.14608864395618,-0.700920484834379,0,0.5899527841046
10,9,728,0.275698687109929,-0.517338843845816,0,0.278893693471573
11,34,728,-0.516604839334285,-1.01328526160157,1,0.882166974647499
12,59,728,0.519673661636731,-0.113429992907355,0,0.321681031922323
1,32,728,0.133216380012404,-0.298966180312939,1,0.700869167925632
2,43,728,-1.81771690060647,1.6256391989502,1,0
3,3,728,-0.242085839591869,-0.71668362183152,1,0.475081472696339
4,4,728,1.49474650017332,0.189236036961973,0,0.410804150093089
5,33,728,1.02573165454673,1.25715922067109,0,0.300795559970867
6,39,728,-0.365026852596345,-0.480327069992312,0,0.410055653316779
7,30,728,0.340238342494857,-0.693416213704079,0,0.322508465778164
8,19,728,1.11561114173043,0.356957616797438,0,0.860605619254632
9,24,728,0.60403857326821,-1.13413037338952,0,0.568094035746733
10,51,728,-0.974519241181144,-0.524810963973173,0,0.202260979950485
11,16,728,-1.51522178222999,-0.164290073398536,0,0.0952327700702315
12,48,728,0.0989271638771474,1.41123241826571,1,0
1,56,728,-1.3994441062363,0.918758635940129,1,0.583691174304031
2,12,728,0.163395136945763,0.457945414964566,0,0.5672753647416
3,26,728,0.257360232280759,-0.513079395224865,1,0.655788631146985
4,45,728,0.669172313601641,-1.29651687525227,0,0.373232111873208
5,54,728,-2.27653827304135,-1.30879642606679,1,1
6,21,728,0.63233129167476,-0.363882573634406,1,0.425138142952997
7,57,728,-1.78599726395369,-0.916305111801602,1,0.271985994965579
8,47,728,-0.397136735626851,-2.32179614927841,0,0.752984531091098
9,1,728,-2.06786201024755,-0.33936416398663,0,0.243065978811473
10,36,728,1.15837792491054,-1.24426860434591,1,1
11,55,728,0.0623461465671584,0.77296577714307,1,0.127228092286605
12,49,728,1.28113178677885,-1.61543771642779,0,0
1,8,728,-2.29834167132418,-1.68050329607103,1,0.332152911070741
2,60,728,0.0689158186965225,-0.361641290942656,1,0.236194604624128
3,20,728,-0.20761805052381,-1.071575141952,1,0
4,25,728,1.00261852719238,-0.892347646749696,1,0.788014258087161
5,10,728,-0.099227441431268,0.0256722509750244,0,0.249507108564836
6,7,728,-0.628175030437934,0.963399778445053,0,0.0952940538796802
7,17,728,0.855679800030423,0.934515275454235,0,0.23609675271343
8,22,728,2.30244119394486,-0.0569985356369974,0,0
9,18,728,1.02926463843202,-1.52178446776491,1,0
10,2,728,0.306129498974394,-0.62542201112088,1,0.704241383846384
11,42,728,-0.189737570232093,-0.30722366152738,1,0
12,35,728,0.466583632927716,-0.250515592673167,1,0
1,15,728,0.627364508950034,1.00289055329233,1,0.182565282269447
2,28,728,-0.695967786414185,0.525029923933975,1,0.0723434568894244
3,58,728,0.782595391697811,1.40738703741839,1,0.385633804769832
4,52,728,-1.07500004747066,0.854790939546992,0,0.273924056166133
5,40,728,-0.331931503906494,-0.820159799428742,0,0
6,27,728,0.385626523012601,2.40129577258214,1,0
7,38,728,0.641080577349203,-0.714493482055451,1,0.906439053538108
8,14,728,1.08797084995602,1.69044313990175,1,0.387623930064602
9,6,728,-0.74311287479456,-0.949508770981449,1,0.846586024162936
10,46,728,0.2835561661535,-0.798833547422769,1,0.341445072455782
11,53,728,-1.17298954374358,-0.744182786397014,0,0.36615196579142
12,37,728,-1.62626524769074,-1.32173434537567,0,0
1,28,729,-1.12765502483558,0.365311575809127,0,0.114381279450665
2,21,729,-0.227548723668522,1.79721165426644,0,0.207578614405187
3,49,729,-0.272007773281299,-0.82676069048637,1,0.821890083893853
4,24,729,1.50850566519343,-1.00727455521191,0,0.828392337404132
5,34,729,-0.330660682954014,1.31316755741962,1,0.850949613985508
6,13,729,0.552051748048261,0.684967421294104,0,1
7,6,729,-0.161829826734524,0.759731766055876,0,0.8093394113937
8,60,729,0.106087943219039,-0.945445357953988,0,0.437671562201965
9,11,729,0.104128806708102,-0.415286171551302,1,0.382161685805772
10,9,729,0.555929342548454,1.54893515350238,1,0.37007558216263
11,18,729,-1.16641968808118,-0.997361842686117,0,0.285190921832702
12,25,729,-3.98520659093053,0.55499454703843,0,0.322698085974044
1,10,729,0.90109021660467,0.24792969063444,0,0.543703419631764
2,35,729,0.256270708770531,-0.99271489029145,1,0.78606140450655
3,59,729,0.734169982923497,-0.120971905150309,0,0
4,26,729,-1.93385105070656,-0.658454276836029,0,0.628229909869954
5,54,729,-0.24815628699606,1.56950424292618,1,0.394937539104193
6,36,729,1.33794562731492,0.00294499799810493,0,0.700527221774394
7,57,729,-0.130012829275885,1.02042616596946,0,1
8,43,729,-0.0494969293169726,-0.958457448665922,1,0.910428261210058
9,40,729,0.390505834868522,0.549491418574487,1,0.830603247321732
10,44,729,-1.82750963179326,-0.237081043165731,0,0.72362696905158
11,30,729,-1.51187134221041,-1.66717963584178,1,0.67994062869365
12,27,729,-0.599518164318027,-2.76259882209544,1,0
1,2,729,0.465235953723382,-0.267455440149749,0,0.780439916091927
2,23,729,0.70959369464385,0.846547986644807,0,0.854604075162904
